token,symbol,name,exch_seg
3560,EC4DG-MF,EC4DG,NSE
22173,654WB35-SG,654WB35,NSE
10579,MARKSANS-EQ,MARKSANS,NSE
308,BAJAJHIND-EQ,BAJAJHIND,NSE
538,V10RD-MF,V10RD,NSE
2219,ERFLNCDI-N3,ERFLNCDI,NSE
21923,8MN30-SG,8MN30,NSE
10726,INDIAMART-EQ,INDIAMART,NSE
14907,VICEROY-BE,VICEROY,NSE
21091,STARCEMENT-EQ,STARCEMENT,NSE
22311,MINDSPACE-BL,MINDSPACE,NSE
3430,ABSLFTPZDG-MF,ABSLFTPZDG,NSE
12265,BINDALAGRO-BL,BINDALAGRO,NSE
24388,KARMAENG-BL,KARMAENG,NSE
8884,JAINSTUDIO-BZ,JAINSTUDIO,NSE
21823,CADSYS-SM,CADSYS,NSE
22299,648HR40-SG,648HR40,NSE
4522,SIGIND-EQ,SIGIND,NSE
3899,UTDMP29P11-MF,UTDMP29P11,NSE
19897,364D270521-TB,364D270521,NSE
3296,DEEPINDS-BL,DEEPINDS,NSE
12835,TITAN-BL,TITAN,NSE
1425,662AS30-SG,662AS30,NSE
12139,REMSONSIND-BL,REMSONSIND,NSE
11722,IRFC-NF,IRFC,NSE
18931,SUNDARAM-EQ,SUNDARAM,NSE
12154,SOMANYCERA-BL,SOMANYCERA,NSE
1643,364D231221-TB,364D231221,NSE
2104,364D030222-TB,364D030222,NSE
11427,NDTV-EQ,NDTV,NSE
29426,MOHITIND-BL,MOHITIND,NSE
2925,683WB31-SG,683WB31,NSE
80,57MH24-SG,57MH24,NSE
18458,POWERINDIA-BL,POWERINDIA,NSE
3154,BORORENEW-BL,BORORENEW,NSE
9281,H1126D44RG-MF,H1126D44RG,NSE
199,MASFIN-EQ,MASFIN,NSE
3533,F134D-MF,F134D,NSE
3518,TORNTPHARM-EQ,TORNTPHARM,NSE
22132,694TN25-SG,694TN25,NSE
12482,GILLETTE-BL,GILLETTE,NSE
590,669PN30-SG,669PN30,NSE
18976,522GS2025-GS,522GS2025,NSE
6348,ABSLFTRNRN-MF,ABSLFTRNRN,NSE
12354,EPL-BL,EPL,NSE
12686,MBAPL-EQ,MBAPL,NSE
3607,UNIVCABLES-EQ,UNIVCABLES,NSE
22167,717UK29-SG,717UK29,NSE
10671,SFMP9GD-MF,SFMP9GD,NSE
6306,APOLSINHOT-BL,APOLSINHOT,NSE
6848,GREENLAM-EQ,GREENLAM,NSE
22043,649RJ30-SG,649RJ30,NSE
449,686KA30-SG,686KA30,NSE
4000,UTDQP29P14-MF,UTDQP29P14,NSE
14473,JMTAUTOLTD-BL,JMTAUTOLTD,NSE
18495,DHFL-NP,DHFL,NSE
8750,UTDMP31P04-MF,UTDMP31P04,NSE
1256,673TS50-SG,673TS50,NSE
4481,AARTIDRUGS-EQ,AARTIDRUGS,NSE
5298,EC7DD-MF,EC7DD,NSE
20181,AKSHARCHEM-BL,AKSHARCHEM,NSE
4041,JAYAGROGN-EQ,JAYAGROGN,NSE
3070,68KL31-SG,68KL31,NSE
14,656KA30-SG,656KA30,NSE
14544,SFMP22DD-MF,SFMP22DD,NSE
1748,UTRAP28P11-MF,UTRAP28P11,NSE
12827,TEXINFRA-BL,TEXINFRA,NSE
20020,718AP33-SG,718AP33,NSE
22005,65OR23-SG,65OR23,NSE
1854,66UK31-SG,66UK31,NSE
2235,H3360D30RD-MF,H3360D30RD,NSE
11577,FORCEMOT-BL,FORCEMOT,NSE
21910,663KL30-SG,663KL30,NSE
772,DABUR-EQ,DABUR,NSE
5252,FIFMPS4EQP-MF,FIFMPS4EQP,NSE
20863,702AP30-SG,702AP30,NSE
16915,WABCOINDIA-EQ,WABCOINDIA,NSE
4472,H1141D42RQ-MF,H1141D42RQ,NSE
29870,UFDS2QPIP5-MF,UFDS2QPIP5,NSE
31240,HUDCO-N2,HUDCO,NSE
3820,IMFFM32ADG-MF,IMFFM32ADG,NSE
12951,TCFSL-NI,TCFSL,NSE
12583,MANINDS-BL,MANINDS,NSE
11298,SIL-BE,SIL,NSE
5010,GOENKA-BZ,GOENKA,NSE
944,DPABHUSHAN-BL,DPABHUSHAN,NSE
22128,670TN50-SG,670TN50,NSE
17471,MAXVIL-BL,MAXVIL,NSE
719,SHALBY-BL,SHALBY,NSE
731,ABSLFTOWDN-MF,ABSLFTOWDN,NSE
2431,RAILTEL-EQ,RAILTEL,NSE
5475,GRSE-EQ,GRSE,NSE
12679,POLYPLEX-BL,POLYPLEX,NSE
3803,ABSLFTQHDN-MF,ABSLFTQHDN,NSE
10371,UTIDAP32P1-MF,UTIDAP32P1,NSE
3757,VENKEYS-EQ,VENKEYS,NSE
22339,539RJ24-SG,539RJ24,NSE
3220,LODHA-EQ,LODHA,NSE
3221,ABSLFTPWDQ-MF,ABSLFTPWDQ,NSE
11592,HDFCNIFETF-BL,HDFCNIFETF,NSE
20572,635AP27-SG,635AP27,NSE
20019,714AP34-SG,714AP34,NSE
11018,UTIRFP32P2-MF,UTIRFP32P2,NSE
11061,SECURKLOUD-BL,SECURKLOUD,NSE
1268,182D270521-TB,182D270521,NSE
2738,PIGL-SM,PIGL,NSE
3937,UTIDQP29P9-MF,UTIDQP29P9,NSE
16791,TATACAPHSG-N4,TATACAPHSG,NSE
15225,SFMP26DR-MF,SFMP26DR,NSE
1460,364D091221-TB,364D091221,NSE
14299,PFC-EQ,PFC,NSE
12840,TORNTPHARM-BL,TORNTPHARM,NSE
12510,JBMA-BL,JBMA,NSE
3772,WILLAMAGOR-EQ,WILLAMAGOR,NSE
83,67ML30-SG,67ML30,NSE
282,47KL22-SG,47KL22,NSE
3784,IJDG-MF,IJDG,NSE
1857,EC1RG-MF,EC1RG,NSE
19966,HUDCO-NC,HUDCO,NSE
2752,UTIDMP29P1-MF,UTIDMP29P1,NSE
250,SGBOCT25-GB,SGBOCT25,NSE
19199,TI-BL,TI,NSE
13579,VOLTAMP-BL,VOLTAMP,NSE
20095,TASTYBITE-BL,TASTYBITE,NSE
10683,SHAIVAL-SM,SHAIVAL,NSE
10099,GODREJCP-EQ,GODREJCP,NSE
10020,H1100D44DG-MF,H1100D44DG,NSE
13371,SGL-BL,SGL,NSE
809,BSHSL-EQ,BSHSL,NSE
12719,RKFORGE-BL,RKFORGE,NSE
3791,ABSLFTQGDG-MF,ABSLFTQGDG,NSE
2910,685GA31A-SG,685GA31A,NSE
2553,UTDAP28P13-MF,UTDAP28P13,NSE
4140,UTDQP29P13-MF,UTDQP29P13,NSE
14523,ICRA-EQ,ICRA,NSE
12931,SRTRANSFIN-Z8,SRTRANSFIN,NSE
12253,BEML-BL,BEML,NSE
20456,APCL-BL,APCL,NSE
15061,KOTAKPSUBK-EQ,KOTAKPSUBK,NSE
19064,MANAPPURAM-BL,MANAPPURAM,NSE
3484,TIL-EQ,TIL,NSE
9060,NIFTYEES-BL,NIFTYEES,NSE
22220,717PN30A-SG,717PN30A,NSE
19962,HUDCO-NA,HUDCO,NSE
16728,RPGLIFE-BL,RPGLIFE,NSE
22341,662WB35-SG,662WB35,NSE
24124,UTFIHIPRRI-MF,UTFIHIPRRI,NSE
17002,FELDVR-EQ,FELDVR,NSE
12522,JPPOWER-BL,JPPOWER,NSE
8424,VIPULLTD-EQ,VIPULLTD,NSE
21840,DIAMONDYD-EQ,DIAMONDYD,NSE
4731,ABSLFTRARQ-MF,ABSLFTRARQ,NSE
14011,AVTNPL-BL,AVTNPL,NSE
12746,SHAHALLOYS-BL,SHAHALLOYS,NSE
15802,L&TFINANCE-Y9,L&TFINANCE,NSE
3471,UTIDGR29P7-MF,UTIDGR29P7,NSE
1886,572BR26-SG,572BR26,NSE
3253,NITIRAJ-BL,NITIRAJ,NSE
12615,MURUDCERA-BL,MURUDCERA,NSE
29553,ICICINIFTY-EQ,ICICINIFTY,NSE
17587,BIRLATYRE-BL,BIRLATYRE,NSE
13174,BALKRISIND-BL,BALKRISIND,NSE
12797,SUPRAJIT-BL,SUPRAJIT,NSE
3653,H1113D41DQ-MF,H1113D41DQ,NSE
12079,OLECTRA-BL,OLECTRA,NSE
3849,ABSLFTQIRN-MF,ABSLFTQIRN,NSE
22284,TIRUPATIFL-BE,TIRUPATIFL,NSE
12098,KEYFINSERV-BL,KEYFINSERV,NSE
22225,714KA29A-SG,714KA29A,NSE
8663,SRTRANSFIN-Z2,SRTRANSFIN,NSE
12708,RAYMOND-BL,RAYMOND,NSE
4514,UTIRGR30P2-MF,UTIRGR30P2,NSE
8070,H1190D43RQ-MF,H1190D43RQ,NSE
22169,711UK30-SG,711UK30,NSE
20089,CAREERP-BL,CAREERP,NSE
1875,182D080721-TB,182D080721,NSE
25284,UFIHIPRRII-MF,UFIHIPRRII,NSE
10791,NUCLEUS-EQ,NUCLEUS,NSE
18005,BPF02D1R-MF,BPF02D1R,NSE
18197,FISTIP3WDP-MF,FISTIP3WDP,NSE
21965,704MP30-SG,704MP30,NSE
18634,IBULHSGFIN-ND,IBULHSGFIN,NSE
11730,IRFC-NG,IRFC,NSE
16897,SFMP27DR-MF,SFMP27DR,NSE
20001,364D200521-TB,364D200521,NSE
12893,WILLAMAGOR-BL,WILLAMAGOR,NSE
4875,IBUCCREDIT-N3,IBUCCREDIT,NSE
13409,GPIL-EQ,GPIL,NSE
4194,ABSLFTQSDG-MF,ABSLFTQSDG,NSE
12867,VARDHACRLC-BL,VARDHACRLC,NSE
9250,UTRMP31P07-MF,UTRMP31P07,NSE
20844,72HP35-SG,72HP35,NSE
4549,ABSLFTQXDQ-MF,ABSLFTQXDQ,NSE
8023,H1196D43RG-MF,H1196D43RG,NSE
25690,DSSL-EQ,DSSL,NSE
18706,NANDANI-SM,NANDANI,NSE
1965,182D220721-TB,182D220721,NSE
9188,UTDQP31P08-MF,UTDQP31P08,NSE
5459,H1372D42RG-MF,H1372D42RG,NSE
31965,NHBTF2014-N1,NHBTF2014,NSE
4751,INDRAMEDCO-EQ,INDRAMEDCO,NSE
7481,MANAKSTEEL-BL,MANAKSTEEL,NSE
694,CIPLA-EQ,CIPLA,NSE
19211,HMVL-EQ,HMVL,NSE
4374,H1105D42RG-MF,H1105D42RG,NSE
7403,ABSLFTRURG-MF,ABSLFTRURG,NSE
4953,ADROITINFO-EQ,ADROITINFO,NSE
30111,ABFRL-BL,ABFRL,NSE
2733,643AS26-SG,643AS26,NSE
6607,GENUSPAPER-BL,GENUSPAPER,NSE
12529,KAJARIACER-BL,KAJARIACER,NSE
11754,IRFC-NJ,IRFC,NSE
9011,H1146D43RD-MF,H1146D43RD,NSE
20502,ASLIND-SM,ASLIND,NSE
20653,655AS30-SG,655AS30,NSE
15402,EIHAHOTELS-BL,EIHAHOTELS,NSE
6119,RSEOFIVDD-MF,RSEOFIVDD,NSE
16848,LGBFORGE-BL,LGBFORGE,NSE
8874,CANDC-BZ,CANDC,NSE
14618,CHEMBOND-EQ,CHEMBOND,NSE
18388,FISTIPIP3G-MF,FISTIPIP3G,NSE
12485,INDUSINDBK-BL,INDUSINDBK,NSE
19341,RHFL-N5,RHFL,NSE
19407,HEOFDG1126-MF,HEOFDG1126,NSE
12052,JUMPNET-EQ,JUMPNET,NSE
4720,UTIDQP30P3-MF,UTIDQP30P3,NSE
6779,H1224D43DD-MF,H1224D43DD,NSE
20263,PGIMDAD1G-MF,PGIMDAD1G,NSE
21752,CAPACITE-BL,CAPACITE,NSE
2466,MIDHANI-BL,MIDHANI,NSE
877,676PN40-SG,676PN40,NSE
22214,717GJ30-SG,717GJ30,NSE
4241,IMFFM32CRD-MF,IMFFM32CRD,NSE
11154,SGBJUL27-GB,SGBJUL27,NSE
15438,L&TFINANCE-NX,L&TFINANCE,NSE
9493,UTDMP31P09-MF,UTDMP31P09,NSE
2824,ARVEE-BL,ARVEE,NSE
12538,KCPSUGIND-BL,KCPSUGIND,NSE
9260,ARROWGREEN-EQ,ARROWGREEN,NSE
8893,UNITECH-BZ,UNITECH,NSE
15214,DVL-EQ,DVL,NSE
14675,NAVINFLUOR-BL,NAVINFLUOR,NSE
15131,RGL-BL,RGL,NSE
2686,SSINFRA-SM,SSINFRA,NSE
3462,DAXXVIIIDR-MF,DAXXVIIIDR,NSE
3833,FIMPS4ADG-MF,FIMPS4ADG,NSE
20040,711HP30-SG,711HP30,NSE
22428,MAXIND-EQ,MAXIND,NSE
14468,KIRLFER-BL,KIRLFER,NSE
5813,UTIRQP30P6-MF,UTIRQP30P6,NSE
25,ADANIENT-EQ,ADANIENT,NSE
10210,UTRFP31P15-MF,UTRFP31P15,NSE
286,GICRE-BL,GICRE,NSE
2673,713RJ31-SG,713RJ31,NSE
1856,EC1RD-MF,EC1RD,NSE
12663,AMJLAND-BL,AMJLAND,NSE
3636,PGIMAZGPG-MF,PGIMAZGPG,NSE
22116,544TN23-SG,544TN23,NSE
253,M17DD-MF,M17DD,NSE
302,685RJ30-SG,685RJ30,NSE
4201,SOMATEX-EQ,SOMATEX,NSE
18475,LGHL-SM,LGHL,NSE
24295,VSTTILLERS-BL,VSTTILLERS,NSE
19974,PFC-N2,PFC,NSE
18632,IBULHSGFIN-NC,IBULHSGFIN,NSE
10070,ABSLFTSORG-MF,ABSLFTSORG,NSE
380,BBTC-EQ,BBTC,NSE
20727,M14DD-MF,M14DD,NSE
4204,MOTHERSUMI-EQ,MOTHERSUMI,NSE
22163,718CG30-SG,718CG30,NSE
3036,H1434D40RG-MF,H1434D40RG,NSE
14251,618GS2024-GS,618GS2024,NSE
5017,TCFSL-NA,TCFSL,NSE
2542,704MH29-SG,704MH29,NSE
3998,ABSLFTQKRN-MF,ABSLFTQKRN,NSE
9183,UTDFP31P08-MF,UTDFP31P08,NSE
18198,FISTIPD3GP-MF,FISTIPD3GP,NSE
17651,POKARNA-EQ,POKARNA,NSE
12409,GRASIM-BL,GRASIM,NSE
12525,JUBLPHARMA-BL,JUBLPHARMA,NSE
7420,MANAKALUCO-EQ,MANAKALUCO,NSE
110,SHAREINDIA-BL,SHAREINDIA,NSE
17060,PALREDTEC-BL,PALREDTEC,NSE
13081,TRIVENI-EQ,TRIVENI,NSE
3866,H1124D41DQ-MF,H1124D41DQ,NSE
22300,549RJ25-SG,549RJ25,NSE
6772,ABSLFTRRDG-MF,ABSLFTRRDG,NSE
13589,ACE-BL,ACE,NSE
3061,658GJ27-SG,658GJ27,NSE
6190,ABSLFTRIDN-MF,ABSLFTRIDN,NSE
9683,KPITTECH-EQ,KPITTECH,NSE
17179,SRTRANSFIN-ZK,SRTRANSFIN,NSE
3987,GREENPLY-EQ,GREENPLY,NSE
3932,EMFFMP49RD-MF,EMFFMP49RD,NSE
20449,PODDARHOUS-BL,PODDARHOUS,NSE
13844,MMFL-EQ,MMFL,NSE
439,691UP30A-SG,691UP30A,NSE
18675,UTCPOD8DP2-MF,UTCPOD8DP2,NSE
1100,GARFIBRES-EQ,GARFIBRES,NSE
5802,CRF8GP-MF,CRF8GP,NSE
1939,662GA31-SG,662GA31,NSE
7340,ABSLNN50ET-BL,ABSLNN50ET,NSE
10814,IDFCFIRSTB-N9,IDFCFIRSTB,NSE
22079,655RJ30-SG,655RJ30,NSE
7397,ABSLFTRUDG-MF,ABSLFTRUDG,NSE
19913,DMART-EQ,DMART,NSE
20054,IIFCL-N2,IIFCL,NSE
24292,VSTTILLERS-EQ,VSTTILLERS,NSE
12910,21STCENMGM-BL,21STCENMGM,NSE
22044,717RJ30-SG,717RJ30,NSE
8050,MAHLIFE-EQ,MAHLIFE,NSE
19833,364D070521-TB,364D070521,NSE
5804,UTIDAP30P6-MF,UTIDAP30P6,NSE
19546,SREIBNPNCD-NM,SREIBNPNCD,NSE
1235,GREAVESCOT-EQ,GREAVESCOT,NSE
10180,UTDGR31P15-MF,UTDGR31P15,NSE
283,53RJ23-SG,53RJ23,NSE
9200,L&TFINANCE-N8,L&TFINANCE,NSE
9247,UTRAP31P07-MF,UTRAP31P07,NSE
12515,JINDALSAW-BL,JINDALSAW,NSE
4146,ABSLFTQNDG-MF,ABSLFTQNDG,NSE
9614,L&TFINANCE-NL,L&TFINANCE,NSE
21049,773GJ29-SG,773GJ29,NSE
17725,DEN-BL,DEN,NSE
3456,TATAMOTORS-EQ,TATAMOTORS,NSE
20728,M14DG-MF,M14DG,NSE
12828,TFCILTD-BL,TFCILTD,NSE
22193,582TS24-SG,582TS24,NSE
4376,H1105D42RQ-MF,H1105D42RQ,NSE
2117,TARACHAND-SM,TARACHAND,NSE
259,M17RD-MF,M17RD,NSE
18951,VERTOZ-BL,VERTOZ,NSE
12157,VIKASWSP-BL,VIKASWSP,NSE
9206,L&TFINANCE-NA,L&TFINANCE,NSE
3486,SONAMCLOCK-SM,SONAMCLOCK,NSE
2902,INDINFR-BL,INDINFR,NSE
17475,ICICINV20-EQ,ICICINV20,NSE
92,668UP30-SG,668UP30,NSE
4101,IPRU8607-MF,IPRU8607,NSE
48,HAPPSTMNDS-EQ,HAPPSTMNDS,NSE
19325,HISARMETAL-BL,HISARMETAL,NSE
1569,EMOFSR1RGG-MF,EMOFSR1RGG,NSE
1485,IFBIND-EQ,IFBIND,NSE
17999,UNITEDTEA-EQ,UNITEDTEA,NSE
19057,IIFL-N9,IIFL,NSE
19588,BSE-BL,BSE,NSE
2536,552MP24-SG,552MP24,NSE
2267,91D200521-TB,91D200521,NSE
25783,APLAPOLLO-BL,APLAPOLLO,NSE
31412,MTEDUCARE-BL,MTEDUCARE,NSE
22053,68RJ24-SG,68RJ24,NSE
18618,IBULHSGFIN-N5,IBULHSGFIN,NSE
24782,BSLNIFTY-BL,BSLNIFTY,NSE
3052,H1146D40RQ-MF,H1146D40RQ,NSE
22358,MACPOWER-BL,MACPOWER,NSE
3698,GAYAHWS-BL,GAYAHWS,NSE
10755,APTECHT-EQ,APTECHT,NSE
4345,SRTRANSFIN-YG,SRTRANSFIN,NSE
881,DRREDDY-EQ,DRREDDY,NSE
12455,OFSS-BL,OFSS,NSE
4284,ECLFINANCE-NI,ECLFINANCE,NSE
12450,HONAUT-BL,HONAUT,NSE
13414,RSYSTEMS-EQ,RSYSTEMS,NSE
5443,H1372D42RD-MF,H1372D42RD,NSE
3150,SIEMENS-EQ,SIEMENS,NSE
12448,HITECHGEAR-BL,HITECHGEAR,NSE
7838,NETF-EQ,NETF,NSE
14761,NELCAST-EQ,NELCAST,NSE
9204,L&TFINANCE-N9,L&TFINANCE,NSE
22057,697RJ30-SG,697RJ30,NSE
9889,SMARTLINK-EQ,SMARTLINK,NSE
17106,SUMICHEM-BL,SUMICHEM,NSE
21676,HINDMOTORS-EQ,HINDMOTORS,NSE
22452,64KA30A-SG,64KA30A,NSE
12111,MOREPENLAB-BL,MOREPENLAB,NSE
10728,INDIAMART-BL,INDIAMART,NSE
2975,ORIENTELEC-BL,ORIENTELEC,NSE
12468,IMPAL-BL,IMPAL,NSE
22318,DHANIPP-BL,DHANIPP,NSE
3267,SREINFRA-EQ,SREINFRA,NSE
14403,RAJTV-EQ,RAJTV,NSE
14605,WEBELSOLAR-BL,WEBELSOLAR,NSE
1737,IMFFM30DDG-MF,IMFFM30DDG,NSE
4417,F136G-MF,F136G,NSE
2564,UTRAP28P13-MF,UTRAP28P13,NSE
12066,CYBERTECH-BL,CYBERTECH,NSE
1765,NHBTF2023-N6,NHBTF2023,NSE
6640,H1232D43DG-MF,H1232D43DG,NSE
1929,IMFFM31ADD-MF,IMFFM31ADD,NSE
12788,SUBROS-BL,SUBROS,NSE
3092,182D290921-TB,182D290921,NSE
5964,DAXXXGR-MF,DAXXXGR,NSE
3949,JAKHARIA-SM,JAKHARIA,NSE
6834,835GS2022-GS,835GS2022,NSE
17364,VINATIORGA-EQ,VINATIORGA,NSE
4465,H1141D42DQ-MF,H1141D42DQ,NSE
16719,ALMONDZ-EQ,ALMONDZ,NSE
8075,DALBHARAT-EQ,DALBHARAT,NSE
6898,826GS2027-GS,826GS2027,NSE
1164,NEWGEN-EQ,NEWGEN,NSE
12242,BANARISUG-BL,BANARISUG,NSE
19205,TMRVL-EQ,TMRVL,NSE
1076,ZENSARTECH-EQ,ZENSARTECH,NSE
9495,UTRAP31P09-MF,UTRAP31P09,NSE
18180,FICRFD3DPD-MF,FICRFD3DPD,NSE
16827,KOKUYOCMLN-EQ,KOKUYOCMLN,NSE
9173,H1133D44RD-MF,H1133D44RD,NSE
14068,SAGCEM-EQ,SAGCEM,NSE
21997,703NL30-SG,703NL30,NSE
22335,648KA30-SG,648KA30,NSE
3103,SHREECEM-EQ,SHREECEM,NSE
20232,CLEDUCATE-BL,CLEDUCATE,NSE
1933,WEALTH-BE,WEALTH,NSE
27067,VSSL-EQ,VSSL,NSE
12773,SPIC-BL,SPIC,NSE
21237,705AP31-SG,705AP31,NSE
19129,KIOCL-BL,KIOCL,NSE
4747,INDNIPPON-EQ,INDNIPPON,NSE
3624,UTIRAP29P8-MF,UTIRAP29P8,NSE
2237,H3360D30RF-MF,H3360D30RF,NSE
4512,UTIDGR30P2-MF,UTIDGR30P2,NSE
14111,NETWORK18-EQ,NETWORK18,NSE
2428,364D240222-TB,364D240222,NSE
8234,ABSLFTSARN-MF,ABSLFTSARN,NSE
12532,KALPATPOWR-BL,KALPATPOWR,NSE
2976,SURYODAY-BL,SURYODAY,NSE
11699,PATELENG-EQ,PATELENG,NSE
13396,PUNJLLOYD-BZ,PUNJLLOYD,NSE
22124,72TN31-SG,72TN31,NSE
12056,JUMPNET-BL,JUMPNET,NSE
21422,647GJ30-SG,647GJ30,NSE
13707,NOVARTIND-BL,NOVARTIND,NSE
17410,PREMEXPLN-BL,PREMEXPLN,NSE
3023,ABSLFTPTDN-MF,ABSLFTPTDN,NSE
2781,UTCPODXGR2-MF,UTCPODXGR2,NSE
16748,RBL-BL,RBL,NSE
12577,MAHSEAMLES-BL,MAHSEAMLES,NSE
22248,HEOFRD1100-MF,HEOFRD1100,NSE
4502,SDFSC22DD-MF,SDFSC22DD,NSE
13984,JASH-BL,JASH,NSE
3001,ICICI500-EQ,ICICI500,NSE
2913,693SK31-SG,693SK31,NSE
21905,810KL32-SG,810KL32,NSE
6071,ATGL-BL,ATGL,NSE
10069,ABSLFTSODN-MF,ABSLFTSODN,NSE
29111,RECLTD-N2,RECLTD,NSE
12718,RIIL-BL,RIIL,NSE
12262,TATASTLBSL-BL,TATASTLBSL,NSE
1430,668MZ31-SG,668MZ31,NSE
18863,VERTOZ-EQ,VERTOZ,NSE
18869,MAZDA-BL,MAZDA,NSE
17555,FIIOF2GPD-MF,FIIOF2GPD,NSE
11848,NH-BL,NH,NSE
15874,COX&KINGS-BZ,COX&KINGS,NSE
24409,DHANUKA-EQ,DHANUKA,NSE
31762,NTPC-N3,NTPC,NSE
263,ATUL-EQ,ATUL,NSE
2609,LEMONTREE-BL,LEMONTREE,NSE
17896,SREIBNPNCD-YC,SREIBNPNCD,NSE
21034,726AS29-SG,726AS29,NSE
31141,COMPUSOFT-BL,COMPUSOFT,NSE
1502,SHIVAMILLS-BL,SHIVAMILLS,NSE
12941,SRTRANSFIN-ZC,SRTRANSFIN,NSE
12854,ULTRACEMCO-BL,ULTRACEMCO,NSE
31234,SCHNEIDER-EQ,SCHNEIDER,NSE
8276,FIFMPS5EDG-MF,FIFMPS5EDG,NSE
9193,UTRFP31P08-MF,UTRFP31P08,NSE
17678,SFMP28DR-MF,SFMP28DR,NSE
19410,ROSSARI-EQ,ROSSARI,NSE
29012,SUNCLAYLTD-BL,SUNCLAYLTD,NSE
16240,EBBETF0423-BL,EBBETF0423,NSE
14358,MINDTREE-BL,MINDTREE,NSE
17845,LTI-BL,LTI,NSE
29737,NIBL-BE,NIBL,NSE
21419,651KA31-SG,651KA31,NSE
3141,ABSLFTPVDG-MF,ABSLFTPVDG,NSE
3933,EMFFMP49RG-MF,EMFFMP49RG,NSE
16088,PRINCEPIPE-BL,PRINCEPIPE,NSE
355,SGBOCT25V-GB,SGBOCT25V,NSE
4664,H1846D27RD-MF,H1846D27RD,NSE
12595,BOSCHLTD-BL,BOSCHLTD,NSE
4717,GAIL-EQ,GAIL,NSE
10659,DHANILOANS-NH,DHANILOANS,NSE
17233,UFRAP24P14-MF,UFRAP24P14,NSE
22092,719UP29-SG,719UP29,NSE
1614,FAIRCHEMOR-EQ,FAIRCHEMOR,NSE
149,SGBSEP28VI-GB,SGBSEP28VI,NSE
11072,AGRITECH-EQ,AGRITECH,NSE
14856,OMAXE-BL,OMAXE,NSE
17785,SREIBNPNCD-NZ,SREIBNPNCD,NSE
17804,LSIL-BL,LSIL,NSE
15032,PSUBNKBEES-EQ,PSUBNKBEES,NSE
22347,MACPOWER-EQ,MACPOWER,NSE
3145,ABSLFTPVRN-MF,ABSLFTPVRN,NSE
3831,LTMFP17BDG-MF,LTMFP17BDG,NSE
3830,LTFMP17BRG-MF,LTFMP17BRG,NSE
13130,REPRO-BL,REPRO,NSE
9539,SAKAR-EQ,SAKAR,NSE
17230,UFDGR24P14-MF,UFDGR24P14,NSE
22451,643UK30-SG,643UK30,NSE
13076,SORILINFRA-EQ,SORILINFRA,NSE
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,NSE
21718,676PN24-SG,676PN24,NSE
9321,UTRQP31P10-MF,UTRQP31P10,NSE
17851,DLINKINDIA-EQ,DLINKINDIA,NSE
3816,ABSLFTQHRN-MF,ABSLFTQHRN,NSE
7508,ZENTEC-EQ,ZENTEC,NSE
3142,ABSLFTPVDN-MF,ABSLFTPVDN,NSE
20736,544AP24-SG,544AP24,NSE
1852,EC1DD-MF,EC1DD,NSE
3244,678JK33-SG,678JK33,NSE
9135,UTDQP31P06-MF,UTDQP31P06,NSE
14766,V2RETAIL-EQ,V2RETAIL,NSE
436,IFGLEXPOR-EQ,IFGLEXPOR,NSE
19880,RADIOCITY-BL,RADIOCITY,NSE
1412,HSIL-EQ,HSIL,NSE
2106,MANGLMCEM-EQ,MANGLMCEM,NSE
3311,182D281021-TB,182D281021,NSE
469,71AP37-SG,71AP37,NSE
8069,H1190D43RG-MF,H1190D43RG,NSE
3321,SPMLINFRA-EQ,SPMLINFRA,NSE
3049,588GJ25-SG,588GJ25,NSE
21770,ICICIGI-EQ,ICICIGI,NSE
1936,582BR26-SG,582BR26,NSE
13072,IIFLSEC-EQ,IIFLSEC,NSE
22051,547RJ24-SG,547RJ24,NSE
4733,SDFSC24DD-MF,SDFSC24DD,NSE
2012,546PY25-SG,546PY25,NSE
816,SHIVATEX-BL,SHIVATEX,NSE
2671,708GJ31-SG,708GJ31,NSE
8616,UTRGR31P03-MF,UTRGR31P03,NSE
24532,FILATEX-EQ,FILATEX,NSE
2920,UTIRMP29P2-MF,UTIRMP29P2,NSE
3284,UTIDAP29P6-MF,UTIDAP29P6,NSE
20781,JAMNAAUTO-BL,JAMNAAUTO,NSE
12347,ELGIEQUIP-BL,ELGIEQUIP,NSE
12495,ITC-BL,ITC,NSE
19581,UGARSUGAR-BL,UGARSUGAR,NSE
3860,VARROC-BL,VARROC,NSE
13720,JHS-EQ,JHS,NSE
17159,SRTRANSFIN-ZF,SRTRANSFIN,NSE
22373,668HR39-SG,668HR39,NSE
8855,LTFMP18CRD-MF,LTFMP18CRD,NSE
3961,H1122D41DD-MF,H1122D41DD,NSE
19943,DEEPAKNTR-EQ,DEEPAKNTR,NSE
22075,664RJ24-SG,664RJ24,NSE
6776,ABSLFTRRRG-MF,ABSLFTRRRG,NSE
1172,681TR35-SG,681TR35,NSE
1997,LICHSGFIN-EQ,LICHSGFIN,NSE
17361,GKWLIMITED-BL,GKWLIMITED,NSE
19280,EMAMIREAL-BL,EMAMIREAL,NSE
12516,JINDALSTEL-BL,JINDALSTEL,NSE
25641,IDBIGOLD-BL,IDBIGOLD,NSE
17839,GILLANDERS-EQ,GILLANDERS,NSE
14851,ALPA-BL,ALPA,NSE
